Date,Close,High,Low,Open,Volume
30-11-2015,953.5617676,960.6726337,944.1608767,950.1268286,4100048
01-12-2015,948.8813477,955.3695874,946.9329435,949.2830926,1721994
02-12-2015,950.2069702,955.389538,942.6943606,955.3493243,1640296
03-12-2015,944.4022217,953.3410495,942.8956777,948.1183636,2283358
04-12-2015,935.4226685,943.015705,932.4900095,940.0829479,1246092
07-12-2015,931.9678955,941.6498893,930.1399365,936.9494933,1382604
08-12-2015,935.6638794,943.6987775,930.9634836,931.8070891,1139964
09-12-2015,951.1912231,953.2602681,932.0481189,939.239313,5282806
10-12-2015,957.9807739,960.6523381,944.9039585,951.7336214,1723988
11-12-2015,958.5632935,960.9536559,949.4235973,957.3580588,1652378
14-12-2015,955.5303345,958.9652737,936.3068959,938.154864,2718532
15-12-2015,954.4855957,958.1615221,949.3432417,955.5300735,1135868
16-12-2015,967.5625,970.0131834,957.7599624,957.7599624,1435934
17-12-2015,980.1571045,982.2662652,961.5161807,970.2139184,1618844
18-12-2015,970.9372559,977.9275791,964.4490158,972.2228201,3024970
21-12-2015,982.8287964,984.2751174,966.9398622,972.2026622,1610104
22-12-2015,966.2168579,980.2578264,964.188026,980.2578264,1560858
23-12-2015,974.5528564,978.2488901,968.4262464,970.2139916,849834
24-12-2015,977.9476929,979.5345659,965.7949075,972.624572,843160
28-12-2015,989.3775635,990.8640006,972.303398,975.4370292,3704198
29-12-2015,986.6052856,990.4218627,982.5677292,987.6297549,1708524
30-12-2015,971.5397949,987.8907941,969.1293253,985.5004314,1605762
31-12-2015,978.9924316,983.6727221,967.2011756,970.5155721,1240318
01-01-2016,970.7765503,979.8560263,969.1093478,979.8560263,712262
04-01-2016,951.9748535,969.8122897,950.5486394,968.2655324,1870184
05-01-2016,943.678833,958.8045901,940.4849801,958.1617589,2678020
06-01-2016,956.7955933,958.6234539,944.1807459,944.1807459,2653228
07-01-2016,952.6376953,957.3179847,948.1180647,952.1355141,3199580
08-01-2016,963.2240601,967.1410747,953.1402191,958.1620327,1907544
11-01-2016,949.0623169,957.7600567,943.6387595,957.1574392,2930228
12-01-2016,934.8809814,950.1271888,924.656588,949.2031554,3482594
13-01-2016,915.6572266,934.8606581,905.9752305,930.8432079,4746092
14-01-2016,915.4967651,923.5717829,903.9264865,913.1666239,2742052
15-01-2016,908.3857422,920.6790815,905.9350582,919.534167,3269408
18-01-2016,915.0341797,920.7590442,907.9434218,908.7469116,2213922
19-01-2016,915.6973877,924.0134895,911.2781927,914.7733546,967910
20-01-2016,916.0189209,917.9874324,901.1141404,913.4879075,1615954
21-01-2016,907.9237061,922.1798207,904.3999392,920.2065506,2675536
22-01-2016,924.536377,927.0735105,910.1392625,915.3745769,1343178
25-01-2016,928.1201172,941.953462,922.824437,927.0126473,1397560
27-01-2016,934.2012329,938.3089199,918.9583801,927.0530179,1626986
28-01-2016,938.812439,945.9404995,929.4895938,932.4898112,3106660
29-01-2016,963.015625,966.5192376,940.3628304,949.8870327,2235744
01-02-2016,967.6066284,971.7344713,950.0079422,962.9351774,1495274
02-02-2016,965.7546997,979.8094695,958.3446554,970.1442712,1475588
03-02-2016,973.0838013,978.5606861,950.5316795,961.4855476,1308692
04-02-2016,974.5941162,982.628291,967.3250635,975.3390828,1250046
05-02-2016,975.3591309,982.6080273,969.7815668,969.7815668,1402996
08-02-2016,951.5983887,971.3717968,945.1750838,966.5190461,1063658
09-02-2016,918.7574463,939.7793277,908.3674385,939.7793277,2489610
10-02-2016,913.6829834,922.1802404,909.3739376,916.1798054,1890732
11-02-2016,885.1504517,921.8177979,874.5589912,918.1933504,1962408
12-02-2016,896.6885986,903.4541572,871.4785064,885.9763004,2172568
15-02-2016,913.8237305,929.0062149,902.0845887,906.111752,2479712
16-02-2016,912.3743286,918.998995,903.2930524,912.5555314,1588702
17-02-2016,916.401123,918.0522009,904.6618836,912.1524463,1585178
18-02-2016,932.6309814,934.2015364,917.3881236,920.207139,1529140
19-02-2016,934.1610718,937.1210767,928.4425185,929.2077386,879012
22-02-2016,932.6505737,943.564224,928.2610057,934.4024288,1324884
23-02-2016,911.7501221,934.2619343,908.8304276,930.3757595,1306852
24-02-2016,890.3858032,911.1256978,886.4593183,911.1256978,1659328
25-02-2016,891.1508789,897.251992,880.196916,893.9497378,1830556
26-02-2016,890.2046509,908.8906535,885.8150812,897.9367865,1537536
29-02-2016,876.6329956,900.8765009,851.7451048,900.8765009,2191718
01-03-2016,916.8441162,920.2471479,870.6727272,883.1569337,1999760
02-03-2016,933.8388672,938.3291153,908.6287838,928.2612063,1527486
03-03-2016,955.7059937,962.8945178,926.6500566,940.7451249,2648284
04-03-2016,949.4239502,958.4649126,946.2022194,958.4649126,1512966
08-03-2016,948.1151123,953.2295902,927.9389841,943.2019926,1268152
09-03-2016,949.3031006,954.1960648,924.2943763,942.75896,2017784
10-03-2016,945.6990967,950.3504915,932.2684632,948.8201493,1661666
11-03-2016,952.5252686,962.834851,940.3430936,942.3566762,1530528
14-03-2016,948.3970947,965.7138994,942.3563489,951.2161094,1636742
15-03-2016,938.2890015,951.8203133,934.342459,946.0010803,1623356
16-03-2016,937.1414185,939.1348454,929.0266223,932.2886651,1918246
17-03-2016,947.2088623,951.1353461,939.1343811,939.9398137,2221088
18-03-2016,976.9298706,978.6011048,950.4109495,950.4109495,3204070
21-03-2016,985.1450195,988.6486326,974.5737138,976.9900122,2336982
22-03-2016,995.9575195,1000.749803,981.2180666,983.4330058,1951984
23-03-2016,996.2399902,1001.918233,989.5951687,1001.918233,2278434
28-03-2016,996.0785522,1013.697392,991.3064226,1003.166399,3320882
29-03-2016,994.4675903,1001.535281,988.6685149,997.9309898,1838796
30-03-2016,1002.563049,1008.805157,990.6829087,995.0724807,2136504
31-03-2016,1014.966248,1026.926906,995.5753923,998.0521573,4363964
01-04-2016,988.2255859,1015.187524,980.2518811,1008.80443,3041400
04-04-2016,995.2133789,1001.958882,985.4475015,989.0719509,1752352
05-04-2016,991.7896729,1000.709801,983.4534642,995.0315591,1491794
06-04-2016,999.5016479,1002.360973,990.4204731,994.7093628,1763150
07-04-2016,995.0316772,1000.629396,989.4741714,998.7366484,2390942
08-04-2016,979.4265137,996.1996137,977.392776,993.0987168,1399500
11-04-2016,1009.46875,1013.636903,971.7544087,979.8087345,2400648
12-04-2016,1014.100159,1016.858805,1001.998611,1005.985463,1303628
13-04-2016,1017.341797,1024.912882,1011.824604,1018.872138,1601468
18-04-2016,1014.744507,1028.336183,982.6278784,987.8631909,7121504
20-04-2016,986.7960815,1020.845671,982.6279278,1020.845671,6405024
21-04-2016,976.3452148,993.6620132,971.4320964,987.0575062,2525724
22-04-2016,973.3857422,980.7755295,968.2107969,974.1710195,1964126
25-04-2016,987.1587524,989.4945276,967.4458008,967.4458008,2267654
26-04-2016,1002.68335,1004.173381,983.4334853,986.2525002,2554368
27-04-2016,1011.261292,1012.670799,997.0855942,998.7367709,1848670
28-04-2016,1017.965942,1022.899216,1006.025446,1007.314118,4992744
29-04-2016,1021.087219,1023.704875,1010.817953,1013.636967,2372178
02-05-2016,1017.543762,1018.872746,1006.791251,1018.47003,1116692
03-05-2016,997.9714355,1018.872375,995.5148265,1016.858793,2153118
04-05-2016,997.9310303,1004.394647,989.4739876,996.2798541,1364892
05-05-2016,994.8303223,1002.74366,992.1119866,997.9312188,1246566
06-05-2016,996.0785522,1000.468219,979.0034188,992.6957743,885598
09-05-2016,1011.845032,1014.039816,989.2324486,996.0786269,1821276
10-05-2016,1016.013245,1020.463281,1005.180212,1012.831824,1158534
11-05-2016,1014.160706,1017.100555,1002.763812,1006.790976,1598716
12-05-2016,1033.45105,1034.941081,1015.067081,1015.067081,1513082
13-05-2016,1016.214539,1033.370297,1010.878546,1032.96758,1621730
16-05-2016,1027.389893,1032.88703,1015.852107,1022.094211,1111526
17-05-2016,1035.061523,1043.538722,1027.732106,1032.645225,1756698
18-05-2016,1027.369751,1033.309817,1017.281686,1033.309817,1500740
19-05-2016,1029.72583,1030.954135,1017.302086,1028.940553,1038792
20-05-2016,1018.590881,1033.290034,1015.973224,1023.826196,1230918
23-05-2016,1003.347473,1025.275355,998.8169149,1024.510234,1533016
24-05-2016,993.7836304,1002.059475,990.5216852,1000.34793,1339158
25-05-2016,1017.442932,1020.060589,999.1394896,999.1394896,1548678
26-05-2016,1026.403442,1032.92743,1008.845063,1018.872664,1943248
27-05-2016,1036.04834,1038.947977,1027.168522,1028.19537,1104676
30-05-2016,1061.721436,1063.956531,1039.813704,1040.21642,1349464
31-05-2016,1034.739868,1065.990712,1031.759805,1063.171696,3722608
01-06-2016,1060.57373,1065.184813,1035.383802,1035.464325,1911942
02-06-2016,1067.259399,1068.930732,1047.0632,1047.0632,1408756
03-06-2016,1058.963257,1070.420522,1055.318653,1067.762554,1554922
06-06-2016,1063.011475,1073.794175,1059.227337,1066.266629,1322026
07-06-2016,1070.600098,1073.794258,1063.215004,1063.621899,1202194
08-06-2016,1063.255493,1069.54199,1060.163057,1064.944065,938266
09-06-2016,1048.668213,1067.039449,1039.696175,1067.039449,1562138
10-06-2016,1039.920166,1059.247646,1038.882566,1044.090833,1396832
13-06-2016,1036.359985,1038.943804,1024.560048,1033.511725,1029978
14-06-2016,1031.416504,1041.222601,1024.662016,1041.222601,977570
15-06-2016,1040.367798,1043.643218,1026.187491,1029.442645,1270844
16-06-2016,1040.957886,1043.56197,1023.929317,1035.769983,1145070
17-06-2016,1058.983276,1061.994255,1041.242643,1041.242643,1878988
20-06-2016,1082.053955,1085.593915,1054.588592,1058.98307,1872838
21-06-2016,1078.757935,1084.373095,1074.770351,1083.762753,1027690
22-06-2016,1085.45166,1089.540968,1070.844193,1078.270015,1761712
23-06-2016,1076.378052,1082.135567,1068.2198,1080.304543,1397014
24-06-2016,1047.325073,1055.157785,1022.992786,1043.744385,3766586
27-06-2016,1015.547119,1036.359722,1010.176035,1036.359722,4272566
28-06-2016,1002.567444,1018.415961,1000.30916,1015.547435,4499524
29-06-2016,1018.415833,1022.322058,1003.116665,1007.06352,2531264
30-06-2016,1038.841919,1042.829404,1017.378244,1026.187466,5121812
01-07-2016,1017.581543,1043.521052,1014.93673,1042.463087,2197296
04-07-2016,1014.875732,1027.753996,1009.911642,1023.746048,1883484
05-07-2016,1011.2547,1016.035709,1007.938451,1014.87602,1559748
07-07-2016,988.6720581,1013.919876,986.7189451,1012.231205,3316800
08-07-2016,987.3696289,993.6561252,977.970332,990.7875009,2456356
11-07-2016,1002.648621,1005.761422,987.532536,988.753219,1543632
12-07-2016,1002.974121,1007.063429,991.1335561,1005.720658,1465536
13-07-2016,1014.428162,1016.930522,997.3995964,1008.284018,2102300
14-07-2016,1026.14624,1029.035228,1005.435369,1011.538781,2699988
15-07-2016,994.9991455,1028.547565,987.3495118,1024.153086,8336366
18-07-2016,990.1568604,1004.621972,988.9972713,995.6702977,2598850
19-07-2016,1003.482788,1006.16833,987.7359972,987.7359972,2362896
20-07-2016,1015.180969,1018.253041,996.1382951,996.8910893,2815252
21-07-2016,1019.697632,1025.170341,1002.770787,1012.96351,2527148
22-07-2016,1023.380127,1027.001447,1013.980827,1016.788358,1517216
25-07-2016,1043.92041,1045.654192,1022.237974,1024.767237,1688796
26-07-2016,1041.329346,1047.611713,1033.333516,1043.919759,2311290
27-07-2016,1051.508179,1052.670773,1038.229429,1042.308916,1750510
28-07-2016,1068.519409,1072.7213,1051.303998,1052.7114,4632080
29-07-2016,1068.539917,1074.903856,1060.258539,1066.377769,2488084
01-08-2016,1104.827148,1111.66029,1073.721058,1073.721058,3961704
02-08-2016,1101.13501,1107.866163,1097.300332,1102.6444,2578162
03-08-2016,1083.634155,1101.053545,1080.676527,1095.750212,2294702
04-08-2016,1081.880005,1094.505998,1075.454813,1089.223082,1415416
05-08-2016,1080.697021,1095.056797,1073.721058,1090.81407,1868484
08-08-2016,1080.859741,1088.40679,1072.517213,1076.98423,2058244
09-08-2016,1081.145386,1085.061732,1052.038312,1084.327405,2261914
10-08-2016,1091.425781,1094.118282,1080.248028,1081.471874,2062078
11-08-2016,1105.499878,1107.580456,1087.407417,1087.407417,2233138
12-08-2016,1117.146729,1119.737242,1102.297441,1103.500869,2327358
16-08-2016,1098.075195,1117.779132,1090.793373,1116.963235,3183754
17-08-2016,1070.681641,1101.053397,1068.009557,1101.053397,1848566
18-08-2016,1076.393188,1084.144215,1072.946041,1074.944951,1292064
19-08-2016,1062.09436,1079.615736,1060.66654,1076.984487,2416244
22-08-2016,1039.738647,1058.402297,1034.680124,1055.771048,2265274
23-08-2016,1061.094604,1062.685564,1036.270895,1038.208651,1503374
24-08-2016,1049.26416,1061.4822,1048.040314,1056.505247,1116878
25-08-2016,1040.697632,1056.46481,1030.478496,1052.507728,1939690
26-08-2016,1030.049805,1049.468198,1026.888203,1044.266853,1250314
29-08-2016,1020.095825,1034.129216,1006.307143,1034.129216,1488728
30-08-2016,1037.88269,1040.18766,1020.38173,1023.951282,1444026
31-08-2016,1024.481567,1040.269162,1020.218523,1040.269162,3231668
01-09-2016,1022.931763,1034.129939,1014.589228,1030.030033,1345736
02-09-2016,1025.909058,1027.785561,1018.260022,1024.766782,1742330
06-09-2016,1013.365051,1028.09194,1011.712839,1027.989953,2239066
07-09-2016,995.6194458,1019.749577,988.4599246,1019.749577,3854040
08-09-2016,947.2976685,962.7588836,932.0607454,962.7588836,7021516
09-09-2016,959.678894,965.4717456,946.4613961,950.3980612,2742438
12-09-2016,962.3711548,964.3700631,948.0725366,953.3758683,2024454
14-09-2016,949.8881226,969.9388608,942.361489,963.5748212,2069858
15-09-2016,949.276062,955.4565436,945.1150058,954.5793943,2818964
16-09-2016,963.4525146,969.2862015,946.4410722,953.2537962,4358004
19-09-2016,983.7476196,990.0912402,958.6791984,964.7984273,2802546
20-09-2016,981.7286987,985.971326,973.12094,983.5644682,1184552
21-09-2016,984.543396,988.8676922,979.3624672,982.2181082,1678020
22-09-2016,970.1018677,990.4992997,967.2870619,989.377441,2857574
23-09-2016,978.302063,980.6477686,967.3077631,971.7340474,1800726
26-09-2016,979.5255127,986.8685882,977.0369862,979.5255127,1753476
27-09-2016,993.803772,998.6583212,979.5255689,979.5255689,2038792
28-09-2016,988.4800415,994.3748798,985.2776046,991.7232135,1731328
29-09-2016,994.4970703,1002.125689,987.0724261,993.3547944,3603958
30-09-2016,991.6414185,999.3924414,988.5002343,994.1910971,2175364
03-10-2016,983.8499756,1002.595201,979.5257786,999.4744326,1818880
04-10-2016,981.1774902,989.2957268,978.2606977,987.2355665,1780718
05-10-2016,973.508667,985.3595001,969.3271918,982.3407187,1176354
06-10-2016,974.4872437,980.0557023,967.9600659,977.0369225,2267572
07-10-2016,965.940918,974.1814615,962.0245707,974.1814615,1816512
10-10-2016,971.0400391,973.73244,960.7393373,966.797314,1202142
13-10-2016,950.0716553,966.7975514,946.8080658,964.1051498,5173334
14-10-2016,965.2880249,973.7733763,934.610308,944.401075,7741214
17-10-2016,963.7579956,969.2041484,956.3945046,966.3892437,2728346
18-10-2016,979.1584473,985.4816521,960.6376162,969.2861087,2128632
19-10-2016,977.0778198,983.1562147,966.9606737,979.4846769,1985058
20-10-2016,979.5460815,982.8913409,973.3656979,977.8122994,1265854
21-10-2016,990.7644653,992.0902985,978.362866,979.0767762,1259660
24-10-2016,993.0349121,995.9800054,982.7475077,993.2394339,1253190
25-10-2016,981.0703125,987.6764246,973.9325238,983.7495673,1772466
26-10-2016,980.1705322,982.8293151,970.4557487,981.1318244,1437130
27-10-2016,989.1080933,993.7711491,967.592366,973.4007635,2941602
28-10-2016,981.1722412,987.8806119,976.7954974,985.7944509,1752102
